sample_id,label,season,hh_index,time_h,puissance_w,energy_kwh_step
RP_0009,RP,winter,44,22.0,1410.0367,0.7050184
RP_0009,RP,winter,45,22.5,1403.175,0.7015875
RP_0009,RP,winter,46,23.0,1171.2318,0.58561593
RP_0009,RP,winter,47,23.5,930.69867,0.46534935
RP_0010,RP,summer,0,0.0,365.97403,0.18298702
RP_0010,RP,summer,1,0.5,320.7461,0.16037305
RP_0010,RP,summer,2,1.0,377.514,0.188757
RP_0010,RP,summer,3,1.5,357.86337,0.17893168
RP_0010,RP,summer,4,2.0,347.01492,0.17350747
RP_0010,RP,summer,5,2.5,213.9276,0.1069638
RP_0010,RP,summer,6,3.0,196.17233,0.09808616
RP_0010,RP,summer,7,3.5,173.09767,0.086548835
RP_0010,RP,summer,8,4.0,152.88847,0.07644424
RP_0010,RP,summer,9,4.5,177.13274,0.08856637
RP_0010,RP,summer,10,5.0,195.90962,0.09795481
RP_0010,RP,summer,11,5.5,193.64136,0.09682068
RP_0010,RP,summer,12,6.0,141.00537,0.07050268
RP_0010,RP,summer,13,6.5,145.78407,0.07289204
RP_0010,RP,summer,14,7.0,165.8281,0.08291405
RP_0010,RP,summer,15,7.5,251.24377,0.12562189
RP_0010,RP,summer,16,8.0,228.96843,0.11448421
RP_0010,RP,summer,17,8.5,243.86223,0.12193111
RP_0010,RP,summer,18,9.0,266.08905,0.13304453
RP_0010,RP,summer,19,9.5,200.34894,0.10017447
RP_0010,RP,summer,20,10.0,167.89581,0.083947904
RP_0010,RP,summer,21,10.5,106.877815,0.05343891
RP_0010,RP,summer,22,11.0,82.21314,0.04110657
RP_0010,RP,summer,23,11.5,145.33333,0.07266667
RP_0010,RP,summer,24,12.0,112.301994,0.056151
RP_0010,RP,summer,25,12.5,377.52338,0.18876168
RP_0010,RP,summer,26,13.0,301.86896,0.15093447
RP_0010,RP,summer,27,13.5,412.68112,0.20634057
RP_0010,RP,summer,28,14.0,259.92285,0.12996143
RP_0010,RP,summer,29,14.5,276.59348,0.13829674
RP_0010,RP,summer,30,15.0,178.31305,0.08915652
RP_0010,RP,summer,31,15.5,145.3389,0.07266945
RP_0010,RP,summer,32,16.0,197.77744,0.09888872
RP_0010,RP,summer,33,16.5,156.83327,0.07841663
RP_0010,RP,summer,34,17.0,210.51093,0.10525546
RP_0010,RP,summer,35,17.5,211.22862,0.10561431
RP_0010,RP,summer,36,18.0,193.95782,0.09697891
RP_0010,RP,summer,37,18.5,129.56042,0.06478021
RP_0010,RP,summer,38,19.0,199.25041,0.09962521
RP_0010,RP,summer,39,19.5,265.63425,0.13281712
RP_0010,RP,summer,40,20.0,167.62277,0.08381139
RP_0010,RP,summer,41,20.5,248.65944,0.124329716
RP_0010,RP,summer,42,21.0,470.17972,0.23508985
RP_0010,RP,summer,43,21.5,520.2195,0.26010975
RP_0010,RP,summer,44,22.0,600.94324,0.3004716
RP_0010,RP,summer,45,22.5,761.0721,0.38053605
RP_0010,RP,summer,46,23.0,555.2538,0.2776269
RP_0010,RP,summer,47,23.5,375.9407,0.18797036
RP_0011,RP,spring,0,0.0,1205.3379,0.60266894
RP_0011,RP,spring,1,0.5,934.10394,0.46705198
RP_0011,RP,spring,2,1.0,763.20197,0.38160098
RP_0011,RP,spring,3,1.5,637.9514,0.31897572
RP_0011,RP,spring,4,2.0,427.38113,0.21369056
RP_0011,RP,spring,5,2.5,353.76453,0.17688227
RP_0011,RP,spring,6,3.0,289.77777,0.1448889
RP_0011,RP,spring,7,3.5,207.42328,0.10371164
RP_0011,RP,spring,8,4.0,239.80646,0.11990323
RP_0011,RP,spring,9,4.5,280.79385,0.14039692
RP_0011,RP,spring,10,5.0,286.65814,0.14332907
RP_0011,RP,spring,11,5.5,284.19522,0.1420976
RP_0011,RP,spring,12,6.0,230.20969,0.11510485
RP_0011,RP,spring,13,6.5,203.13663,0.10156831
RP_0011,RP,spring,14,7.0,143.24136,0.07162068
RP_0011,RP,spring,15,7.5,211.31052,0.10565526
RP_0011,RP,spring,16,8.0,290.3418,0.1451709
RP_0011,RP,spring,17,8.5,451.85608,0.22592804
RP_0011,RP,spring,18,9.0,480.31628,0.24015814
RP_0011,RP,spring,19,9.5,556.48694,0.27824348
RP_0011,RP,spring,20,10.0,450.76303,0.22538151
RP_0011,RP,spring,21,10.5,340.51373,0.17025687
RP_0011,RP,spring,22,11.0,307.69043,0.15384522
RP_0011,RP,spring,23,11.5,401.8738,0.2009369
RP_0011,RP,spring,24,12.0,414.10187,0.20705093
RP_0011,RP,spring,25,12.5,463.70673,0.23185337
RP_0011,RP,spring,26,13.0,453.573,0.2267865
RP_0011,RP,spring,27,13.5,368.58197,0.18429099
RP_0011,RP,spring,28,14.0,251.49854,0.12574926
RP_0011,RP,spring,29,14.5,203.49213,0.10174606
RP_0011,RP,spring,30,15.0,210.95638,0.10547819
RP_0011,RP,spring,31,15.5,199.80013,0.09990006
RP_0011,RP,spring,32,16.0,191.88535,0.095942676
RP_0011,RP,spring,33,16.5,186.29637,0.09314819
RP_0011,RP,spring,34,17.0,197.61296,0.09880648
RP_0011,RP,spring,35,17.5,189.96951,0.094984755
RP_0011,RP,spring,36,18.0,182.36789,0.091183946
RP_0011,RP,spring,37,18.5,163.32626,0.08166313
RP_0011,RP,spring,38,19.0,200.78568,0.10039284
RP_0011,RP,spring,39,19.5,237.75403,0.118877016
RP_0011,RP,spring,40,20.0,211.17722,0.10558861
RP_0011,RP,spring,41,20.5,235.2279,0.11761396
RP_0011,RP,spring,42,21.0,400.86902,0.2004345
RP_0011,RP,spring,43,21.5,399.44507,0.19972253
RP_0011,RP,spring,44,22.0,1026.2169,0.51310843
RP_0011,RP,spring,45,22.5,2138.1794,1.0690898
RP_0011,RP,spring,46,23.0,2002.6886,1.0013443
RP_0011,RP,spring,47,23.5,1377.5249,0.6887624
RP_0012,RP,autumn,0,0.0,739.94214,0.36997107
RP_0012,RP,autumn,1,0.5,703.3926,0.35169628
RP_0012,RP,autumn,2,1.0,940.8815,0.47044075
RP_0012,RP,autumn,3,1.5,885.12335,0.4425617
RP_0012,RP,autumn,4,2.0,944.1622,0.4720811
RP_0012,RP,autumn,5,2.5,837.6092,0.4188046
RP_0012,RP,autumn,6,3.0,708.4326,0.3542163
RP_0012,RP,autumn,7,3.5,681.08685,0.34054342
RP_0012,RP,autumn,8,4.0,739.6412,0.3698206
RP_0012,RP,autumn,9,4.5,705.7588,0.3528794
RP_0012,RP,autumn,10,5.0,710.06195,0.35503098
RP_0012,RP,autumn,11,5.5,745.96747,0.37298372
RP_0012,RP,autumn,12,6.0,820.02625,0.4100131
RP_0012,RP,autumn,13,6.5,886.12067,0.44306034
RP_0012,RP,autumn,14,7.0,1022.4714,0.5112357
RP_0012,RP,autumn,15,7.5,1053.4926,0.5267463
RP_0012,RP,autumn,16,8.0,1127.6636,0.5638318
RP_0012,RP,autumn,17,8.5,1162.0651,0.5810325
RP_0012,RP,autumn,18,9.0,1198.1667,0.59908336
RP_0012,RP,autumn,19,9.5,1246.911,0.6234555
RP_0012,RP,autumn,20,10.0,1204.0409,0.60202044
RP_0012,RP,autumn,21,10.5,1295.4934,0.6477467
RP_0012,RP,autumn,22,11.0,1254.606,0.627303
RP_0012,RP,autumn,23,11.5,1355.5227,0.6777614
RP_0012,RP,autumn,24,12.0,1355.502,0.677751
RP_0012,RP,autumn,25,12.5,1422.303,0.7111515
RP_0012,RP,autumn,26,13.0,1458.6954,0.7293477
RP_0012,RP,autumn,27,13.5,1486.3147,0.7431573
RP_0012,RP,autumn,28,14.0,1442.9448,0.7214724
RP_0012,RP,autumn,29,14.5,1454.2316,0.7271158
RP_0012,RP,autumn,30,15.0,1428.8538,0.7144269
RP_0012,RP,autumn,31,15.5,1347.0138,0.6735069
RP_0012,RP,autumn,32,16.0,1211.8162,0.6059081
RP_0012,RP,autumn,33,16.5,1134.9683,0.56748414
RP_0012,RP,autumn,34,17.0,1144.7898,0.5723949
RP_0012,RP,autumn,35,17.5,1161.2511,0.58062553
RP_0012,RP,autumn,36,18.0,1304.1929,0.65209645
RP_0012,RP,autumn,37,18.5,1411.185,0.7055925
RP_0012,RP,autumn,38,19.0,1397.9421,0.6989711
RP_0012,RP,autumn,39,19.5,1394.6248,0.69731236
RP_0012,RP,autumn,40,20.0,1288.356,0.644178
RP_0012,RP,autumn,41,20.5,1140.6554,0.5703277
RP_0012,RP,autumn,42,21.0,1067.8315,0.53391576
RP_0012,RP,autumn,43,21.5,1009.0876,0.5045438
RP_0012,RP,autumn,44,22.0,951.63513,0.47581756
RP_0012,RP,autumn,45,22.5,842.5329,0.42126644
RP_0012,RP,autumn,46,23.0,670.98773,0.33549386
RP_0012,RP,autumn,47,23.5,622.1025,0.31105125
RP_0013,RP,autumn,0,0.0,67.0033,0.03350165
RP_0013,RP,autumn,1,0.5,32.795433,0.016397716
RP_0013,RP,autumn,2,1.0,30.482397,0.015241198
RP_0013,RP,autumn,3,1.5,24.697523,0.012348762
RP_0013,RP,autumn,4,2.0,50.282856,0.025141427
RP_0013,RP,autumn,5,2.5,50.925365,0.025462683
RP_0013,RP,autumn,6,3.0,50.090206,0.025045102
RP_0013,RP,autumn,7,3.5,120.1418,0.0600709
RP_0013,RP,autumn,8,4.0,99.2302,0.0496151
RP_0013,RP,autumn,9,4.5,230.01617,0.115008086
RP_0013,RP,autumn,10,5.0,210.1966,0.1050983
RP_0013,RP,autumn,11,5.5,214.14058,0.10707029
RP_0013,RP,autumn,12,6.0,514.41956,0.25720978
RP_0013,RP,autumn,13,6.5,252.1441,0.12607205
RP_0013,RP,autumn,14,7.0,49.293148,0.024646575
RP_0013,RP,autumn,15,7.5,9.461968,0.004730984
RP_0013,RP,autumn,16,8.0,0.65828276,0.0003291414
RP_0013,RP,autumn,17,8.5,1.4497175,0.0007248588
RP_0013,RP,autumn,18,9.0,0.0,0.0
RP_0013,RP,autumn,19,9.5,0.7288686,0.0003644343
RP_0013,RP,autumn,20,10.0,0.28026608,0.00014013304
RP_0013,RP,autumn,21,10.5,0.0,0.0
RP_0013,RP,autumn,22,11.0,2.8674333,0.0014337166
RP_0013,RP,autumn,23,11.5,0.5416256,0.0002708128
RP_0013,RP,autumn,24,12.0,0.0,0.0
RP_0013,RP,autumn,25,12.5,0.0,0.0
RP_0013,RP,autumn,26,13.0,0.0,0.0
RP_0013,RP,autumn,27,13.5,0.0,0.0
RP_0013,RP,autumn,28,14.0,0.0,0.0
RP_0013,RP,autumn,29,14.5,0.0,0.0
RP_0013,RP,autumn,30,15.0,1.9623103,0.0009811552
RP_0013,RP,autumn,31,15.5,5.233308,0.002616654
RP_0013,RP,autumn,32,16.0,10.550243,0.005275122
RP_0013,RP,autumn,33,16.5,74.5083,0.03725415
RP_0013,RP,autumn,34,17.0,508.05005,0.254025
RP_0013,RP,autumn,35,17.5,137.2853,0.068642646
RP_0013,RP,autumn,36,18.0,264.30298,0.13215148
RP_0013,RP,autumn,37,18.5,571.54535,0.28577268
RP_0013,RP,autumn,38,19.0,357.7992,0.1788996
RP_0013,RP,autumn,39,19.5,290.25497,0.14512749
RP_0013,RP,autumn,40,20.0,251.6363,0.12581815
RP_0013,RP,autumn,41,20.5,231.42307,0.11571153
RP_0013,RP,autumn,42,21.0,164.06038,0.08203019
RP_0013,RP,autumn,43,21.5,170.5705,0.08528525
RP_0013,RP,autumn,44,22.0,139.81027,0.06990514
RP_0013,RP,autumn,45,22.5,111.54954,0.05577477
RP_0013,RP,autumn,46,23.0,62.15203,0.031076016
RP_0013,RP,autumn,47,23.5,85.46463,0.042732313
RP_0014,RP,summer,0,0.0,1701.8047,0.8509023
RP_0014,RP,summer,1,0.5,1818.3796,0.9091898
RP_0014,RP,summer,2,1.0,1529.878,0.764939
RP_0014,RP,summer,3,1.5,1934.5674,0.96728367
RP_0014,RP,summer,4,2.0,1162.7972,0.5813986
RP_0014,RP,summer,5,2.5,927.7286,0.4638643
RP_0014,RP,summer,6,3.0,1010.5133,0.50525665
RP_0014,RP,summer,7,3.5,633.55005,0.31677502
RP_0014,RP,summer,8,4.0,334.84842,0.16742422
RP_0014,RP,summer,9,4.5,375.99786,0.18799894
RP_0014,RP,summer,10,5.0,389.8151,0.19490755
RP_0014,RP,summer,11,5.5,461.8714,0.2309357
RP_0014,RP,summer,12,6.0,358.71844,0.17935923
RP_0014,RP,summer,13,6.5,434.0369,0.21701846
RP_0014,RP,summer,14,7.0,459.2475,0.22962375
RP_0014,RP,summer,15,7.5,348.38467,0.17419234
RP_0014,RP,summer,16,8.0,192.30142,0.09615071
RP_0014,RP,summer,17,8.5,162.68312,0.08134156
RP_0014,RP,summer,18,9.0,73.07606,0.036538027
RP_0014,RP,summer,19,9.5,43.357502,0.021678751
RP_0014,RP,summer,20,10.0,22.26457,0.011132285
RP_0014,RP,summer,21,10.5,95.48922,0.04774461
RP_0014,RP,summer,22,11.0,54.594727,0.027297363
RP_0014,RP,summer,23,11.5,75.50883,0.037754413
RP_0014,RP,summer,24,12.0,122.663246,0.061331622
RP_0014,RP,summer,25,12.5,106.55177,0.053275887
RP_0014,RP,summer,26,13.0,101.127655,0.050563827
RP_0014,RP,summer,27,13.5,64.52787,0.032263935
RP_0014,RP,summer,28,14.0,18.502113,0.009251056
RP_0014,RP,summer,29,14.5,24.194979,0.012097489
RP_0014,RP,summer,30,15.0,12.058266,0.0060291328
RP_0014,RP,summer,31,15.5,16.73417,0.008367086
RP_0014,RP,summer,32,16.0,29.162746,0.014581373
RP_0014,RP,summer,33,16.5,22.941866,0.0114709325
RP_0014,RP,summer,34,17.0,21.028864,0.010514432
RP_0014,RP,summer,35,17.5,19.73865,0.009869325
RP_0014,RP,summer,36,18.0,10.386214,0.0051931073
RP_0014,RP,summer,37,18.5,20.994148,0.010497075
RP_0014,RP,summer,38,19.0,33.0346,0.0165173
RP_0014,RP,summer,39,19.5,92.13215,0.046066076
RP_0014,RP,summer,40,20.0,113.004074,0.056502037
RP_0014,RP,summer,41,20.5,141.46983,0.07073492
RP_0014,RP,summer,42,21.0,270.3361,0.13516805
RP_0014,RP,summer,43,21.5,263.3888,0.13169439
RP_0014,RP,summer,44,22.0,432.73737,0.21636869
RP_0014,RP,summer,45,22.5,667.11694,0.33355847
RP_0014,RP,summer,46,23.0,630.52606,0.31526303
RP_0014,RP,summer,47,23.5,776.9038,0.3884519
RP_0015,RP,spring,0,0.0,161.26944,0.08063472
RP_0015,RP,spring,1,0.5,231.09326,0.11554663
RP_0015,RP,spring,2,1.0,477.11,0.238555
RP_0015,RP,spring,3,1.5,399.24634,0.19962317
RP_0015,RP,spring,4,2.0,231.87135,0.115935676
RP_0015,RP,spring,5,2.5,128.01295,0.06400648
RP_0015,RP,spring,6,3.0,164.03905,0.08201952
RP_0015,RP,spring,7,3.5,168.6331,0.08431655
RP_0015,RP,spring,8,4.0,138.71368,0.069356844
RP_0015,RP,spring,9,4.5,132.62427,0.066312134
RP_0015,RP,spring,10,5.0,125.44766,0.06272383
RP_0015,RP,spring,11,5.5,113.42785,0.056713924
RP_0015,RP,spring,12,6.0,102.10495,0.051052473
RP_0015,RP,spring,13,6.5,108.46562,0.05423281
RP_0015,RP,spring,14,7.0,82.688866,0.041344434
RP_0015,RP,spring,15,7.5,109.80271,0.054901354
RP_0015,RP,spring,16,8.0,110.181076,0.05509054
RP_0015,RP,spring,17,8.5,129.56335,0.06478168
RP_0015,RP,spring,18,9.0,114.71046,0.05735523
RP_0015,RP,spring,19,9.5,104.184044,0.052092023
RP_0015,RP,spring,20,10.0,86.88737,0.043443684
RP_0015,RP,spring,21,10.5,62.01727,0.031008635
RP_0015,RP,spring,22,11.0,38.48251,0.019241255
RP_0015,RP,spring,23,11.5,71.416626,0.035708312
RP_0015,RP,spring,24,12.0,33.681965,0.016840983
RP_0015,RP,spring,25,12.5,69.584335,0.034792166
RP_0015,RP,spring,26,13.0,47.210968,0.023605485
RP_0015,RP,spring,27,13.5,60.391823,0.03019591
RP_0015,RP,spring,28,14.0,44.22626,0.022113131
RP_0015,RP,spring,29,14.5,42.776833,0.021388417
RP_0015,RP,spring,30,15.0,45.99231,0.022996156
RP_0015,RP,spring,31,15.5,35.05157,0.017525785
RP_0015,RP,spring,32,16.0,52.955837,0.026477918
RP_0015,RP,spring,33,16.5,55.834553,0.027917277
RP_0015,RP,spring,34,17.0,63.44889,0.031724446
RP_0015,RP,spring,35,17.5,66.65223,0.033326115
RP_0015,RP,spring,36,18.0,69.10825,0.034554128
RP_0015,RP,spring,37,18.5,59.57567,0.029787835
RP_0015,RP,spring,38,19.0,55.13254,0.02756627
RP_0015,RP,spring,39,19.5,82.676735,0.04133837
RP_0015,RP,spring,40,20.0,64.651726,0.032325864
RP_0015,RP,spring,41,20.5,79.9578,0.0399789
RP_0015,RP,spring,42,21.0,166.6286,0.0833143
RP_0015,RP,spring,43,21.5,127.76466,0.06388233
RP_0015,RP,spring,44,22.0,162.7476,0.0813738
RP_0015,RP,spring,45,22.5,131.73679,0.06586839
RP_0015,RP,spring,46,23.0,100.065414,0.05003271
RP_0015,RP,spring,47,23.5,109.96673,0.054983363
RP_0016,RP,spring,0,0.0,1066.1439,0.53307194
RP_0016,RP,spring,1,0.5,1324.1198,0.6620599
RP_0016,RP,spring,2,1.0,2400.3809,1.2001904
RP_0016,RP,spring,3,1.5,2219.0269,1.1095134
RP_0016,RP,spring,4,2.0,2893.7266,1.4468633
RP_0016,RP,spring,5,2.5,3172.519,1.5862595
RP_0016,RP,spring,6,3.0,1624.4274,0.81221366
RP_0016,RP,spring,7,3.5,667.05066,0.33352533
RP_0016,RP,spring,8,4.0,473.22217,0.23661108
RP_0016,RP,spring,9,4.5,548.1869,0.27409345
RP_0016,RP,spring,10,5.0,314.30157,0.15715079
RP_0016,RP,spring,11,5.5,226.0652,0.1130326
RP_0016,RP,spring,12,6.0,212.61377,0.10630689
RP_0016,RP,spring,13,6.5,184.20842,0.09210421
RP_0016,RP,spring,14,7.0,123.99036,0.06199518
RP_0016,RP,spring,15,7.5,70.36843,0.035184216
RP_0016,RP,spring,16,8.0,11.898752,0.005949376
RP_0016,RP,spring,17,8.5,6.8995767,0.0034497883
RP_0016,RP,spring,18,9.0,2.8178751,0.0014089376
RP_0016,RP,spring,19,9.5,2.3684902,0.0011842451
RP_0016,RP,spring,20,10.0,1.7908592,0.00089542964
RP_0016,RP,spring,21,10.5,4.653865,0.0023269325
RP_0016,RP,spring,22,11.0,15.5128,0.0077564
RP_0016,RP,spring,23,11.5,41.981133,0.020990565
RP_0016,RP,spring,24,12.0,1627.4119,0.8137059
RP_0016,RP,spring,25,12.5,3124.853,1.5624266
RP_0016,RP,spring,26,13.0,2069.9172,1.0349586
RP_0016,RP,spring,27,13.5,821.63727,0.41081864
RP_0016,RP,spring,28,14.0,508.3385,0.25416926
RP_0016,RP,spring,29,14.5,125.90565,0.062952824
RP_0016,RP,spring,30,15.0,43.314056,0.021657027
RP_0016,RP,spring,31,15.5,26.936749,0.0134683745
RP_0016,RP,spring,32,16.0,17.402122,0.008701061
RP_0016,RP,spring,33,16.5,56.95673,0.028478365
RP_0016,RP,spring,34,17.0,65.16979,0.032584894
RP_0016,RP,spring,35,17.5,83.17922,0.04158961
RP_0016,RP,spring,36,18.0,116.24324,0.05812162
RP_0016,RP,spring,37,18.5,331.91415,0.16595708
RP_0016,RP,spring,38,19.0,327.79562,0.16389781
RP_0016,RP,spring,39,19.5,423.73767,0.21186884
RP_0016,RP,spring,40,20.0,662.33405,0.331167
RP_0016,RP,spring,41,20.5,706.86,0.35343
RP_0016,RP,spring,42,21.0,586.9098,0.2934549
RP_0016,RP,spring,43,21.5,373.90652,0.18695326
RP_0016,RP,spring,44,22.0,319.92865,0.15996432
RP_0016,RP,spring,45,22.5,433.8318,0.21691589
RP_0016,RP,spring,46,23.0,298.033,0.1490165
RP_0016,RP,spring,47,23.5,478.84875,0.23942438
RP_0017,RP,spring,0,0.0,383.1612,0.1915806
RP_0017,RP,spring,1,0.5,349.92108,0.17496054
RP_0017,RP,spring,2,1.0,377.26645,0.18863322
RP_0017,RP,spring,3,1.5,597.10706,0.29855353
RP_0017,RP,spring,4,2.0,642.6116,0.32130578
RP_0017,RP,spring,5,2.5,920.14264,0.46007133
RP_0017,RP,spring,6,3.0,1127.5463,0.56377316
RP_0017,RP,spring,7,3.5,1457.6935,0.7288467
RP_0017,RP,spring,8,4.0,1691.3013,0.8456506
RP_0017,RP,spring,9,4.5,1638.8859,0.8194429
RP_0017,RP,spring,10,5.0,1610.7665,0.80538327
RP_0017,RP,spring,11,5.5,1550.086,0.775043
RP_0017,RP,spring,12,6.0,1532.9639,0.76648194
RP_0017,RP,spring,13,6.5,1088.6089,0.54430443
RP_0017,RP,spring,14,7.0,984.27844,0.49213922
RP_0017,RP,spring,15,7.5,799.0504,0.3995252
RP_0017,RP,spring,16,8.0,1159.0768,0.5795384
RP_0017,RP,spring,17,8.5,851.4915,0.42574576
RP_0017,RP,spring,18,9.0,692.88544,0.34644273
RP_0017,RP,spring,19,9.5,888.38965,0.44419482
RP_0017,RP,spring,20,10.0,761.9818,0.3809909
RP_0017,RP,spring,21,10.5,886.0183,0.44300917
RP_0017,RP,spring,22,11.0,1149.8707,0.5749354
RP_0017,RP,spring,23,11.5,601.83057,0.30091527
RP_0017,RP,spring,24,12.0,382.48676,0.19124338
RP_0017,RP,spring,25,12.5,138.74966,0.06937483
RP_0017,RP,spring,26,13.0,193.85161,0.0969258
RP_0017,RP,spring,27,13.5,132.99614,0.06649807
RP_0017,RP,spring,28,14.0,267.91522,0.13395761
RP_0017,RP,spring,29,14.5,214.35344,0.10717672
RP_0017,RP,spring,30,15.0,410.40768,0.20520385
RP_0017,RP,spring,31,15.5,296.8909,0.14844546
RP_0017,RP,spring,32,16.0,234.53065,0.11726533
RP_0017,RP,spring,33,16.5,76.12544,0.03806272
RP_0017,RP,spring,34,17.0,29.455706,0.014727853
RP_0017,RP,spring,35,17.5,114.19956,0.057099782
RP_0017,RP,spring,36,18.0,72.70416,0.036352083
RP_0017,RP,spring,37,18.5,143.89839,0.0719492
RP_0017,RP,spring,38,19.0,241.20587,0.120602936
RP_0017,RP,spring,39,19.5,223.38513,0.11169256
RP_0017,RP,spring,40,20.0,238.70471,0.119352356
RP_0017,RP,spring,41,20.5,125.87981,0.062939905
RP_0017,RP,spring,42,21.0,163.11507,0.081557535
RP_0017,RP,spring,43,21.5,223.90198,0.111950986
RP_0017,RP,spring,44,22.0,287.84045,0.14392023
RP_0017,RP,spring,45,22.5,294.46262,0.14723131
RP_0017,RP,spring,46,23.0,424.5108,0.2122554
RP_0017,RP,spring,47,23.5,371.66025,0.18583013
RP_0018,RP,summer,0,0.0,145.25882,0.07262941
RP_0018,RP,summer,1,0.5,135.9859,0.06799295
RP_0018,RP,summer,2,1.0,158.14992,0.07907496
RP_0018,RP,summer,3,1.5,263.78873,0.13189436
RP_0018,RP,summer,4,2.0,258.77896,0.12938948
RP_0018,RP,summer,5,2.5,123.38492,0.061692458
RP_0018,RP,summer,6,3.0,157.64197,0.07882098
RP_0018,RP,summer,7,3.5,165.51225,0.082756124
RP_0018,RP,summer,8,4.0,110.784164,0.055392083
RP_0018,RP,summer,9,4.5,174.1449,0.08707245
RP_0018,RP,summer,10,5.0,182.09485,0.09104742
RP_0018,RP,summer,11,5.5,165.50797,0.082753986
RP_0018,RP,summer,12,6.0,139.5718,0.06978589
RP_0018,RP,summer,13,6.5,148.27692,0.074138455
RP_0018,RP,summer,14,7.0,81.151375,0.040575687
RP_0018,RP,summer,15,7.5,124.21173,0.062105864
RP_0018,RP,summer,16,8.0,70.681076,0.035340536
RP_0018,RP,summer,17,8.5,105.28,0.05264
RP_0018,RP,summer,18,9.0,100.53981,0.050269905
RP_0018,RP,summer,19,9.5,103.67196,0.05183598
RP_0018,RP,summer,20,10.0,115.56339,0.057781696
RP_0018,RP,summer,21,10.5,82.27034,0.04113517
RP_0018,RP,summer,22,11.0,123.90331,0.061951656
RP_0018,RP,summer,23,11.5,172.91513,0.086457565
RP_0018,RP,summer,24,12.0,121.523094,0.06076155
RP_0018,RP,summer,25,12.5,556.917,0.2784585
RP_0018,RP,summer,26,13.0,224.5741,0.11228705
RP_0018,RP,summer,27,13.5,361.23303,0.18061651
RP_0018,RP,summer,28,14.0,118.58297,0.059291486
RP_0018,RP,summer,29,14.5,98.83311,0.049416553
RP_0018,RP,summer,30,15.0,84.34994,0.04217497
RP_0018,RP,summer,31,15.5,76.02188,0.03801094
RP_0018,RP,summer,32,16.0,77.56943,0.038784713
RP_0018,RP,summer,33,16.5,67.005936,0.033502966
RP_0018,RP,summer,34,17.0,81.332436,0.04066622
RP_0018,RP,summer,35,17.5,72.85037,0.036425184
RP_0018,RP,summer,36,18.0,72.95722,0.036478613
RP_0018,RP,summer,37,18.5,36.96555,0.018482774
RP_0018,RP,summer,38,19.0,79.82253,0.039911266
RP_0018,RP,summer,39,19.5,105.65111,0.052825555
RP_0018,RP,summer,40,20.0,47.96979,0.023984896
RP_0018,RP,summer,41,20.5,93.699684,0.046849843
RP_0018,RP,summer,42,21.0,331.04095,0.16552047
RP_0018,RP,summer,43,21.5,414.7944,0.20739721
RP_0018,RP,summer,44,22.0,917.9719,0.45898595
RP_0018,RP,summer,45,22.5,985.9228,0.4929614
RP_0018,RP,summer,46,23.0,320.79733,0.16039866
RP_0018,RP,summer,47,23.5,214.18387,0.10709193
RP_0019,RP,spring,0,0.0,1593.7186,0.7968593
RP_0019,RP,spring,1,0.5,1806.8545,0.90342724
RP_0019,RP,spring,2,1.0,1914.8052,0.9574026
RP_0019,RP,spring,3,1.5,2105.5288,1.0527644
RP_0019,RP,spring,4,2.0,2172.1475,1.0860738
RP_0019,RP,spring,5,2.5,1952.4048,0.97620237
RP_0019,RP,spring,6,3.0,1961.4225,0.9807112
RP_0019,RP,spring,7,3.5,1699.0876,0.8495438
RP_0019,RP,spring,8,4.0,1311.4154,0.6557077
RP_0019,RP,spring,9,4.5,1135.5853,0.56779265
RP_0019,RP,spring,10,5.0,928.6803,0.46434015
RP_0019,RP,spring,11,5.5,766.1432,0.3830716
RP_0019,RP,spring,12,6.0,590.798,0.29539898
RP_0019,RP,spring,13,6.5,574.4299,0.28721493
RP_0019,RP,spring,14,7.0,499.39575,0.24969788
RP_0019,RP,spring,15,7.5,400.53113,0.20026556
RP_0019,RP,spring,16,8.0,248.94281,0.1244714
RP_0019,RP,spring,17,8.5,301.5609,0.15078045
RP_0019,RP,spring,18,9.0,518.9738,0.2594869
RP_0019,RP,spring,19,9.5,707.75336,0.35387668
RP_0019,RP,spring,20,10.0,1131.9637,0.56598186
RP_0019,RP,spring,21,10.5,1003.5355,0.50176775
RP_0019,RP,spring,22,11.0,1409.4313,0.7047156
RP_0019,RP,spring,23,11.5,1353.7257,0.67686284
RP_0019,RP,spring,24,12.0,1180.9683,0.59048414
RP_0019,RP,spring,25,12.5,1202.6007,0.60130036
RP_0019,RP,spring,26,13.0,821.9123,0.41095614
RP_0019,RP,spring,27,13.5,667.49457,0.3337473
RP_0019,RP,spring,28,14.0,496.99326,0.24849662
RP_0019,RP,spring,29,14.5,494.9562,0.2474781
RP_0019,RP,spring,30,15.0,418.80212,0.20940106
RP_0019,RP,spring,31,15.5,395.87036,0.19793518
RP_0019,RP,spring,32,16.0,350.0575,0.17502874
RP_0019,RP,spring,33,16.5,460.16293,0.23008147
RP_0019,RP,spring,34,17.0,624.3399,0.31216994
RP_0019,RP,spring,35,17.5,674.02875,0.33701438
RP_0019,RP,spring,36,18.0,822.897,0.41144848
RP_0019,RP,spring,37,18.5,874.18225,0.4370911
RP_0019,RP,spring,38,19.0,1078.2567,0.53912836
RP_0019,RP,spring,39,19.5,1121.1381,0.56056905
